item_id,title,genre,release_date,popularity_score,quality_score,price,duration_minutes,language,rating_avg,rating_count
item_000786,Networked contextually-based hub,Science Fiction,2024-11-07,0.263,0.625,0.0,40,French,3.1,9165
item_000787,Multi-layered contextually-based knowledge user,Animation,2016-06-10,0.621,0.936,17.25,82,Spanish,4.9,3919
item_000788,Organic maximized firmware,Western,2018-04-05,0.199,0.856,4.28,152,Japanese,4.6,3447
item_000789,Future-proofed non-volatile approach,Family,2017-07-05,0.139,0.65,0.0,112,French,4.7,8260
item_000790,Total static attitude,Romance,2016-11-08,0.075,0.635,0.0,100,English,2.2,5666
item_000791,Monitored needs-based installation,Science Fiction,2025-09-14,0.106,0.415,15.09,164,English,3.4,8724
item_000792,Reverse-engineered discrete neural-net,Western,2016-08-09,0.177,0.397,27.07,145,Japanese,3.1,1085
item_000793,Networked multi-state instruction set,Drama,2025-08-27,0.35,0.858,26.86,147,English,2.2,2939
item_000794,Synergized methodical orchestration,History,2024-10-24,0.438,0.608,28.78,49,English,2.5,1845
item_000795,Phased exuding artificial intelligence,Crime,2019-12-12,0.463,0.49,0.0,157,Spanish,4.6,8540
item_000796,Universal 5thgeneration middleware,Action,2021-09-16,0.299,0.464,9.49,168,Spanish,3.4,6893
item_000797,Programmable object-oriented service-desk,Science Fiction,2025-10-29,0.126,0.627,0.0,35,French,2.6,371
item_000798,Digitized bottom-line system engine,Family,2020-06-27,0.443,0.681,25.2,163,French,3.2,5626
item_000799,Down-sized didactic workforce,Horror,2017-12-04,0.795,0.739,15.09,165,Japanese,3.3,4992
item_000800,Balanced interactive artificial intelligence,Crime,2025-11-18,0.207,0.588,0.0,108,Spanish,4.4,3725
item_000801,Optional dedicated product,Thriller,2017-06-23,0.142,0.792,11.78,103,English,2.4,4669
item_000802,Right-sized empowering functionalities,Science Fiction,2025-02-08,0.297,0.488,28.72,71,Japanese,2.9,2883
item_000803,Cloned background info-mediaries,Crime,2021-07-24,0.204,1.0,5.67,59,English,5.0,9423
item_000804,Reactive fresh-thinking focus group,Crime,2021-03-12,0.352,0.252,13.78,124,Spanish,2.6,578
item_000805,Advanced zero tolerance standardization,Horror,2022-03-25,0.185,0.743,29.35,67,French,3.3,2673
item_000806,Programmable zero tolerance instruction set,Western,2017-02-14,0.105,0.651,9.74,36,German,4.8,2391
item_000807,Distributed client-server open system,Science Fiction,2021-11-16,0.621,0.685,27.9,69,English,4.9,8958
item_000808,Virtual bandwidth-monitored benchmark,War,2021-08-16,0.104,0.619,10.6,105,German,4.7,9409
item_000809,Cross-platform zero tolerance forecast,Crime,2024-09-02,0.388,0.594,24.18,143,French,4.1,7857
item_000810,Monitored incremental firmware,Adventure,2019-10-30,0.162,0.638,0.0,65,Japanese,2.4,416
item_000811,Pre-emptive object-oriented portal,Mystery,2020-09-23,0.361,0.859,18.9,86,German,3.1,5357
item_000812,Enhanced even-keeled initiative,Adventure,2017-06-08,0.465,0.504,18.63,79,Japanese,3.6,4563
item_000813,Robust systemic solution,Drama,2020-01-06,0.175,0.871,1.64,167,German,4.0,1441
item_000814,Object-based full-range solution,War,2018-05-16,0.401,0.657,0.0,130,Spanish,3.5,9892
item_000815,User-friendly methodical flexibility,War,2024-12-19,0.123,0.773,0.0,44,French,3.2,7016
item_000816,Ameliorated global utilization,Music,2019-01-11,0.068,0.455,12.19,33,French,3.0,5057
item_000817,Grass-roots mobile standardization,Science Fiction,2022-11-05,0.116,0.553,26.34,52,Spanish,4.2,7288
item_000818,Focused client-driven framework,Romance,2025-09-27,0.109,0.414,24.3,103,Spanish,4.4,6954
item_000819,Organic zero-defect Graphic Interface,Romance,2018-09-10,0.373,0.833,5.04,180,Japanese,2.3,3414
item_000820,Operative real-time project,History,2016-11-21,0.127,0.734,0.0,151,Japanese,5.0,1093
item_000821,Organic didactic installation,Mystery,2023-05-29,0.163,0.385,3.56,134,French,3.2,9116
item_000822,Virtual multi-state hub,Science Fiction,2024-03-17,0.128,0.598,21.59,65,Spanish,2.6,6264
item_000823,Profound cohesive architecture,History,2019-02-09,0.391,0.625,17.05,40,French,4.5,4989
item_000824,Profit-focused impactful challenge,Thriller,2023-10-21,0.339,0.622,17.21,148,Spanish,2.1,50
item_000825,Progressive non-volatile algorithm,Crime,2017-09-25,0.178,0.54,0.0,97,French,4.9,7752
item_000826,Exclusive analyzing encryption,Comedy,2016-04-29,0.14,0.92,19.95,103,German,2.5,4019
item_000827,Business-focused high-level strategy,Action,2017-12-27,0.244,0.529,0.0,60,French,3.5,1103
item_000828,Multi-layered maximized middleware,Music,2019-12-20,0.338,0.48,17.84,174,German,4.6,7809
item_000829,Decentralized systemic algorithm,Comedy,2018-06-01,0.457,0.718,0.0,125,Japanese,4.2,297
item_000830,Pre-emptive radical knowledge user,Fantasy,2017-10-09,0.473,0.501,5.71,44,Spanish,3.0,2229
item_000831,Phased optimizing neural-net,Music,2019-06-30,0.124,0.797,5.73,99,French,3.3,5842
item_000832,Diverse empowering synergy,Adventure,2024-04-22,0.762,0.974,9.4,165,English,3.5,3012
item_000833,Cross-group executive algorithm,Comedy,2019-11-12,0.213,0.828,0.0,72,Japanese,3.0,5190
item_000834,Diverse object-oriented time-frame,History,2025-08-24,0.266,0.767,0.0,99,French,2.3,9513
item_000835,Face-to-face secondary definition,Music,2022-10-10,0.238,0.0,0.0,66,English,2.4,4620
item_000836,Future-proofed solution-oriented installation,Music,2021-02-17,0.439,0.899,0.0,154,German,3.0,2681
item_000837,Vision-oriented zero administration software,Comedy,2016-02-01,0.46,0.809,0.0,85,Spanish,3.5,3097
item_000838,De-engineered secondary conglomeration,Western,2022-01-03,0.392,0.824,18.78,164,Japanese,4.1,1877
item_000839,Advanced directional extranet,Romance,2022-01-30,0.374,0.418,0.0,147,English,2.3,2160
item_000840,Integrated transitional strategy,Action,2022-06-04,0.255,0.569,0.0,152,French,2.9,5950
item_000841,Optimized homogeneous hardware,Crime,2020-08-02,0.508,0.64,24.68,163,French,2.5,5001
item_000842,Extended maximized framework,Action,2022-10-08,0.229,0.767,22.58,60,Spanish,2.4,2342
item_000843,Secured hybrid paradigm,Family,2017-01-07,0.102,0.767,9.91,83,Spanish,4.9,6970
item_000844,Profound stable hub,Comedy,2021-08-12,0.105,0.666,3.24,153,German,2.1,1776
item_000845,Right-sized real-time forecast,Adventure,2018-12-25,0.685,0.775,23.99,161,Japanese,2.2,1958
item_000846,Customer-focused mission-critical architecture,Fantasy,2019-05-12,0.33,0.7,2.25,107,English,4.3,2038
item_000847,Grass-roots scalable Graphic Interface,Drama,2024-08-12,0.276,0.672,0.0,180,Spanish,2.6,5769
item_000848,Fundamental solution-oriented structure,Action,2025-07-09,0.415,0.846,3.62,101,Japanese,3.0,2640
item_000849,Streamlined exuding core,War,2017-06-30,0.387,0.555,23.63,91,Japanese,3.7,1633
item_000850,Virtual disintermediate approach,Action,2024-01-20,0.057,0.963,16.33,79,French,2.5,8810
item_000851,Right-sized impactful protocol,Action,2019-03-12,0.243,0.694,29.22,55,Spanish,4.8,7787
item_000852,Devolved uniform algorithm,Music,2022-07-21,0.263,0.642,21.24,77,German,4.0,1768
item_000853,Implemented empowering instruction set,Documentary,2020-01-16,0.24,0.496,25.2,127,German,2.6,3738
item_000854,User-centric 5thgeneration paradigm,Romance,2023-01-29,0.144,0.739,0.0,58,French,2.4,1817
item_000855,Re-engineered content-based Graphical User Interface,War,2023-04-07,0.278,0.926,4.93,122,French,3.7,675
item_000856,Face-to-face systemic monitoring,Animation,2022-05-19,0.163,0.432,10.51,59,German,2.9,9846
item_000857,Phased static help-desk,History,2021-01-26,0.205,0.333,0.0,143,Spanish,3.7,4771
item_000858,Down-sized stable open architecture,Romance,2017-10-22,0.141,0.786,6.46,47,German,4.8,6030
item_000859,Cross-platform methodical capacity,Documentary,2023-05-29,0.455,0.664,1.36,155,English,3.2,8573
item_000860,Up-sized next generation task-force,Animation,2025-02-14,0.267,0.61,4.45,131,German,4.1,1676
item_000861,Synergized full-range projection,Documentary,2016-11-21,0.351,0.757,2.87,80,French,2.6,6633
item_000862,Multi-channeled directional synergy,Comedy,2024-09-17,0.275,0.661,7.74,138,German,2.8,9544
item_000863,Operative zero tolerance groupware,Fantasy,2019-09-18,0.313,0.646,22.92,132,French,3.4,9892
item_000864,Reduced explicit Local Area Network,Mystery,2024-07-05,0.379,0.687,0.0,154,Japanese,2.8,7458
item_000865,Phased actuating productivity,Comedy,2021-10-31,0.113,0.993,0.0,61,French,3.5,3791
item_000866,Secured asynchronous leverage,Crime,2024-11-22,0.194,0.772,1.85,43,English,3.5,448
item_000867,Profit-focused bottom-line software,Documentary,2019-10-25,0.467,0.529,0.0,127,Japanese,4.0,2512
item_000868,Innovative incremental application,History,2024-09-15,0.526,0.571,19.03,54,English,4.0,8528
item_000869,Distributed client-driven customer loyalty,Thriller,2019-06-04,0.314,1.0,23.98,81,French,4.0,8042
item_000870,Re-contextualized logistical circuit,War,2019-02-28,0.286,0.629,0.0,96,Japanese,3.0,8866
item_000871,Universal contextually-based time-frame,Western,2016-10-21,0.155,0.436,1.5,38,German,4.6,1961
item_000872,Managed responsive conglomeration,Mystery,2019-02-17,0.217,0.795,14.04,126,German,3.4,548
item_000873,Centralized 24hour knowledge user,Documentary,2018-09-25,0.382,0.461,0.0,172,French,4.7,2699
item_000874,Virtual zero-defect concept,Thriller,2021-10-05,0.294,0.59,13.48,109,German,3.5,1802
item_000875,Diverse mobile toolset,Thriller,2023-08-20,0.112,0.778,20.13,168,Japanese,3.4,9221
item_000876,Cross-group clear-thinking pricing structure,Documentary,2020-05-02,0.104,0.644,15.68,130,French,3.5,6199
item_000877,Optimized impactful interface,Music,2025-08-26,0.263,0.632,0.0,102,French,2.2,9684
item_000878,Networked 24hour alliance,Adventure,2021-05-02,0.289,0.609,0.0,62,French,3.0,9577
item_000879,Upgradable holistic access,Action,2024-12-01,0.139,0.962,0.0,117,German,2.3,5664
item_000880,Versatile multi-tasking core,Music,2016-03-05,0.601,0.958,0.0,135,French,2.2,4011
item_000881,Adaptive responsive superstructure,Family,2018-06-26,0.131,0.763,7.79,109,Japanese,2.3,1083
item_000882,Team-oriented grid-enabled function,History,2017-04-14,0.083,0.972,4.31,73,English,3.6,622
item_000883,Networked motivating parallelism,Science Fiction,2019-01-22,0.011,0.306,0.0,138,Japanese,3.5,6910
item_000884,Cloned 6thgeneration framework,Fantasy,2025-06-25,0.485,0.789,1.58,150,Japanese,2.1,5195
item_000885,Persevering upward-trending model,Mystery,2021-12-17,0.35,0.417,17.53,112,Japanese,2.3,8011
item_000886,Mandatory intermediate software,Comedy,2025-12-14,0.444,0.422,21.03,82,French,3.5,5573
item_000887,Mandatory mobile help-desk,Documentary,2023-07-02,0.274,0.718,18.82,123,German,2.6,1244
item_000888,Down-sized impactful adapter,Western,2018-04-13,0.278,0.847,0.0,84,French,2.8,4881
item_000889,Upgradable clear-thinking data-warehouse,Mystery,2023-05-04,0.465,1.0,0.0,87,Japanese,4.2,1516
item_000890,Reverse-engineered motivating concept,Comedy,2017-03-24,0.353,0.764,18.15,99,English,3.7,8710
item_000891,Universal solution-oriented utilization,Thriller,2016-05-15,0.097,0.514,0.0,139,Spanish,3.0,1266
item_000892,Sharable eco-centric throughput,History,2021-05-06,0.196,1.0,0.0,159,French,3.3,8856
item_000893,Business-focused radical application,Horror,2022-08-14,0.393,0.765,0.0,81,German,3.2,8453
item_000894,Streamlined 3rdgeneration application,Science Fiction,2022-11-23,0.245,0.695,20.47,170,Spanish,4.6,8467
item_000895,Operative leadingedge implementation,Documentary,2017-03-26,0.075,0.765,17.72,84,German,2.8,8738
item_000896,Function-based methodical standardization,Romance,2017-07-12,0.149,0.599,28.09,45,Japanese,2.6,7587
item_000897,Team-oriented systemic product,Crime,2016-02-02,0.395,0.637,7.96,106,German,3.2,1065
item_000898,Operative stable attitude,Drama,2022-08-16,0.433,0.689,25.52,98,French,3.9,4211
item_000899,Future-proofed regional portal,Family,2023-01-02,0.215,1.0,12.76,59,Spanish,2.6,4033
item_000900,Operative bi-directional migration,History,2023-03-09,0.652,0.51,14.45,173,German,3.3,616
item_000901,Decentralized executive budgetary management,Drama,2023-11-05,0.109,0.617,5.61,64,English,2.8,4561
item_000902,Proactive dedicated portal,Western,2017-12-29,0.527,1.0,6.09,40,German,4.3,916
item_000903,Fundamental multi-state customer loyalty,Animation,2019-07-30,0.12,0.66,10.09,106,English,4.7,6678
item_000904,Open-source explicit complexity,Music,2016-05-22,0.17,0.858,0.0,53,German,4.8,2312
item_000905,Proactive demand-driven solution,Family,2025-04-30,0.092,0.615,4.24,158,English,3.6,9519
item_000906,Managed disintermediate ability,War,2016-02-15,0.187,0.642,8.29,53,Spanish,3.8,5144
item_000907,Cross-group bifurcated orchestration,Horror,2022-09-08,0.403,0.399,25.13,129,Spanish,4.8,3581
item_000908,Distributed background time-frame,Crime,2021-02-11,0.302,0.885,0.0,57,Spanish,2.6,4508
item_000909,Up-sized uniform attitude,Science Fiction,2025-01-17,0.304,0.576,12.83,180,English,3.5,6149
item_000910,Stand-alone discrete knowledgebase,Comedy,2025-11-19,0.157,0.927,10.17,138,German,4.0,4560
item_000911,Implemented empowering Local Area Network,Crime,2016-06-30,0.108,0.408,11.52,124,French,2.1,9935
item_000912,Enhanced 6thgeneration frame,Adventure,2019-08-07,0.259,0.596,0.0,43,Spanish,2.8,6312
item_000913,Synergistic foreground interface,History,2023-05-20,0.087,0.708,19.52,122,English,3.6,3882
item_000914,Cross-platform well-modulated analyzer,Science Fiction,2016-02-04,0.509,0.933,12.26,130,French,2.9,3867
item_000915,Devolved stable project,History,2017-09-13,0.027,0.469,7.09,71,German,3.9,6666
item_000916,Multi-channeled leadingedge process improvement,Adventure,2018-09-06,0.041,0.864,8.94,50,German,3.4,6775
item_000917,Upgradable background hub,Horror,2024-02-24,0.305,0.522,21.79,55,Spanish,4.1,8305
item_000918,Enterprise-wide bifurcated initiative,Animation,2020-01-01,0.26,0.702,11.19,170,French,3.4,458
item_000919,Persevering encompassing info-mediaries,Adventure,2022-11-24,0.328,0.876,19.59,77,German,4.4,2239
item_000920,Polarized intangible projection,Action,2024-11-10,0.149,0.817,0.0,132,Spanish,3.9,5150
item_000921,Down-sized bifurcated capacity,Animation,2022-12-17,0.173,0.518,4.2,93,Japanese,4.1,2141
item_000922,Centralized cohesive benchmark,Romance,2020-02-27,0.429,0.553,0.0,111,German,3.4,2197
item_000923,Reverse-engineered mission-critical website,Fantasy,2021-09-08,0.431,0.753,0.0,74,Japanese,4.5,4626
item_000924,Organic contextually-based pricing structure,Drama,2019-10-18,0.222,0.396,3.44,124,Spanish,3.2,6192
item_000925,Multi-channeled reciprocal algorithm,Family,2024-08-15,0.409,0.672,1.59,35,Japanese,3.9,3757
item_000926,Upgradable clear-thinking matrices,Animation,2025-03-15,0.632,1.0,29.24,80,French,4.1,2774
item_000927,Customizable incremental intranet,Adventure,2016-06-15,0.164,0.753,12.62,139,Japanese,2.8,1469
item_000928,Fundamental solution-oriented functionalities,Music,2016-02-14,0.185,0.924,5.92,175,English,2.0,8625
item_000929,Synergistic multi-tasking throughput,Romance,2023-06-08,0.407,0.7,0.0,146,German,2.4,3338
item_000930,Up-sized non-volatile definition,Drama,2025-10-11,0.237,0.826,28.43,98,French,4.2,6269
item_000931,Synchronized global model,Crime,2021-03-24,0.402,0.722,13.5,82,Japanese,2.6,4646
item_000932,Total regional attitude,Drama,2020-04-29,0.228,0.716,13.12,134,Spanish,2.1,4299
item_000933,Upgradable dynamic matrices,Family,2019-06-16,0.253,0.822,18.9,93,French,3.7,7516
item_000934,Synergistic secondary info-mediaries,Animation,2017-06-26,0.055,0.828,0.0,32,German,2.4,5306
item_000935,Realigned reciprocal application,Mystery,2016-02-11,0.174,0.656,20.91,128,German,4.2,4208
item_000936,Diverse motivating leverage,Animation,2024-07-07,0.073,0.79,3.75,45,English,3.0,3857
item_000937,Down-sized asynchronous system engine,Thriller,2020-11-29,0.095,0.701,27.33,41,English,2.8,6251
item_000938,Front-line full-range focus group,History,2016-07-01,0.031,0.858,29.34,124,Spanish,4.9,9177
item_000939,Face-to-face neutral project,Adventure,2019-10-14,0.525,0.743,17.82,96,Spanish,3.5,5567
item_000940,Front-line attitude-oriented knowledgebase,Science Fiction,2020-06-09,0.278,0.968,4.82,111,Japanese,3.3,4276
item_000941,Re-engineered local array,Comedy,2024-07-25,0.305,0.618,10.07,62,German,4.6,4613
item_000942,Organized foreground capability,Music,2025-10-21,0.115,0.985,27.85,102,French,3.8,4331
item_000943,User-friendly solution-oriented adapter,War,2017-01-08,0.196,0.662,10.07,72,French,4.2,8059
item_000944,Open-source 5thgeneration open architecture,Crime,2021-06-27,0.188,0.486,0.0,172,German,2.2,2445
item_000945,Cross-group real-time process improvement,Adventure,2022-05-16,0.051,0.594,7.66,39,German,2.8,7663
item_000946,Profound next generation database,Romance,2022-07-18,0.09,0.856,0.0,59,German,2.1,5851
item_000947,Persevering global hierarchy,Western,2024-04-01,0.094,0.861,15.06,156,English,4.5,2435
item_000948,Face-to-face logistical groupware,Comedy,2021-08-07,0.005,0.495,11.13,82,French,2.5,2767
item_000949,Secured radical leverage,War,2023-03-01,0.121,0.876,24.84,174,Japanese,2.6,77
item_000950,Multi-lateral transitional knowledge user,War,2017-02-19,0.441,0.907,23.23,76,German,4.8,4043
item_000951,Virtual stable definition,Thriller,2016-01-08,0.153,0.866,20.62,114,English,2.9,2008
item_000952,Multi-channeled scalable website,Mystery,2018-12-01,0.569,1.0,0.0,125,Japanese,4.8,1747
item_000953,Programmable holistic standardization,Horror,2017-01-22,0.054,0.873,5.45,50,German,4.5,7871
item_000954,Down-sized modular challenge,Science Fiction,2024-03-20,0.481,0.601,19.21,98,Japanese,4.0,5407
item_000955,User-friendly uniform installation,Adventure,2017-01-24,0.364,0.668,0.0,145,French,4.8,9335
item_000956,Seamless dedicated core,Crime,2017-03-16,0.245,0.929,7.12,42,French,3.0,919
item_000957,Object-based didactic knowledgebase,Animation,2024-03-30,0.379,0.73,16.86,127,English,3.2,2926
item_000958,Ergonomic transitional Graphical User Interface,Family,2017-01-27,0.102,0.434,28.98,132,English,2.1,3421
item_000959,Operative 6thgeneration productivity,Documentary,2024-05-16,0.186,0.399,12.26,133,French,3.9,2535
item_000960,Reverse-engineered bottom-line throughput,Comedy,2024-11-30,0.086,0.891,9.65,140,French,4.7,9897
item_000961,Persevering stable parallelism,Crime,2025-07-23,0.229,0.435,11.4,54,French,3.5,8031
item_000962,Devolved modular ability,Science Fiction,2021-04-20,0.162,0.777,26.67,151,French,3.7,6941
item_000963,Business-focused neutral Internet solution,Animation,2024-05-21,0.292,0.663,22.93,124,Japanese,2.6,6989
item_000964,Polarized multimedia time-frame,Animation,2025-03-18,0.176,0.746,2.16,117,German,4.0,2550
item_000965,Enhanced system-worthy paradigm,Thriller,2017-09-25,0.185,1.0,0.0,164,Japanese,2.3,7681
item_000966,De-engineered bi-directional info-mediaries,Romance,2022-07-28,0.282,0.677,3.29,152,French,2.4,2103
item_000967,Robust fresh-thinking middleware,History,2024-10-23,0.104,0.835,0.0,93,Japanese,3.3,9324
item_000968,Operative real-time solution,Adventure,2023-08-15,0.238,0.933,16.97,41,Japanese,2.3,6971
item_000969,Grass-roots hybrid Graphical User Interface,Romance,2025-09-14,0.774,0.575,3.73,175,French,3.1,9603
item_000970,Organized client-driven challenge,Animation,2020-02-15,0.371,0.752,0.0,158,English,2.3,7593
item_000971,Total value-added migration,Documentary,2018-12-26,0.161,0.59,0.0,76,German,2.1,6829
item_000972,Total neutral functionalities,History,2023-02-12,0.17,0.889,0.0,110,Japanese,4.2,7381
item_000973,Reactive responsive data-warehouse,Fantasy,2018-01-02,0.36,0.344,10.89,77,Spanish,2.6,9906
item_000974,Secured transitional frame,Fantasy,2022-11-12,0.238,0.848,0.0,57,German,3.6,105
item_000975,Synergistic clear-thinking strategy,Mystery,2022-07-01,0.269,0.541,0.0,59,English,2.5,7827
item_000976,Enhanced motivating moratorium,Science Fiction,2022-12-10,0.453,0.53,21.05,154,French,3.9,5920
item_000977,Inverse tertiary budgetary management,Mystery,2023-08-10,0.135,0.523,0.0,107,English,2.4,237
item_000978,Realigned mission-critical paradigm,Drama,2021-09-14,0.269,0.846,4.24,34,Spanish,4.6,3438
item_000979,Synchronized tertiary instruction set,Thriller,2022-09-28,0.08,0.792,19.8,91,German,4.5,8834
item_000980,Public-key executive interface,Drama,2024-01-30,0.091,0.98,0.0,52,French,4.3,2437
item_000981,Programmable bi-directional algorithm,Thriller,2019-10-22,0.151,0.796,0.0,138,English,2.3,2507
item_000982,Business-focused static approach,Science Fiction,2017-12-30,0.084,0.43,28.94,150,English,4.6,9598
item_000983,Versatile zero tolerance complexity,Family,2025-10-31,0.218,1.0,0.0,81,French,3.7,6428
item_000984,Synergized eco-centric circuit,Adventure,2024-05-23,0.321,0.555,10.67,56,German,4.9,8131
item_000985,Team-oriented zero tolerance frame,Western,2018-01-14,0.299,0.807,29.96,39,German,3.2,8420
item_000986,Quality-focused 5thgeneration help-desk,Thriller,2024-02-20,0.232,0.61,7.72,45,Japanese,2.1,9453
item_000987,Customer-focused reciprocal service-desk,Horror,2023-05-24,0.1,0.91,17.03,98,German,4.7,1925
item_000988,Face-to-face value-added project,Thriller,2021-08-11,0.146,0.817,19.05,118,German,4.1,350
item_000989,Front-line multimedia toolset,Documentary,2023-12-19,0.184,0.515,9.34,79,German,3.0,3812
item_000990,Total executive solution,War,2022-08-23,0.486,0.74,7.36,116,Japanese,4.6,7685
item_000991,Multi-tiered human-resource instruction set,Crime,2025-07-25,0.092,0.902,0.0,105,German,4.9,5912
item_000992,Synergized foreground neural-net,Thriller,2016-07-14,0.277,0.411,24.18,71,Japanese,2.6,1422
item_000993,User-friendly eco-centric customer loyalty,Thriller,2022-03-15,0.379,0.828,4.73,81,Spanish,3.8,1663
item_000994,Vision-oriented leadingedge definition,Romance,2025-02-10,0.553,0.428,0.0,156,French,2.7,9133
item_000995,Triple-buffered tertiary project,Adventure,2019-09-04,0.146,0.716,0.0,34,French,4.6,5859
item_000996,Reverse-engineered needs-based support,Documentary,2022-01-12,0.612,0.552,6.06,158,English,4.4,5543
item_000997,Vision-oriented uniform core,Romance,2018-12-09,0.387,0.681,4.3,88,English,3.7,7978
item_000998,Enhanced systemic archive,Fantasy,2017-11-13,0.344,0.742,0.0,117,French,4.3,9136
item_000999,Enhanced user-facing migration,Fantasy,2017-03-10,0.021,0.789,26.98,161,Japanese,4.0,836
item_001000,Balanced interactive focus group,Science Fiction,2021-07-25,0.048,0.943,24.16,58,English,4.3,9998
item_001001,De-engineered cohesive paradigm,Comedy,2024-06-16,0.373,0.249,0.0,173,English,3.5,2746
item_001002,Adaptive full-range Local Area Network,Comedy,2023-02-04,0.537,0.826,26.25,122,Spanish,4.2,7243
item_001003,Distributed 6thgeneration collaboration,War,2025-04-14,0.795,0.56,15.44,55,Spanish,3.9,5492
item_001004,Right-sized actuating time-frame,Crime,2025-04-27,0.121,0.727,0.0,61,Spanish,3.3,6821
item_001005,Seamless stable framework,Action,2020-11-25,0.137,0.623,8.1,151,French,2.9,2815
item_001006,Re-engineered neutral help-desk,Animation,2016-09-22,0.124,0.928,8.7,136,French,3.9,4031
item_001007,Triple-buffered foreground moderator,Crime,2018-03-13,0.143,0.667,0.0,165,German,4.4,2270
item_001008,Enterprise-wide multi-state architecture,Romance,2023-11-11,0.366,0.839,12.98,134,German,4.9,8466
item_001009,Diverse intangible moratorium,Music,2021-05-14,0.596,0.839,28.36,143,Spanish,4.3,8486
item_001010,Cross-group grid-enabled definition,Animation,2024-10-31,0.396,0.829,3.45,110,German,4.9,2702
item_001011,Switchable full-range groupware,Romance,2019-08-09,0.096,0.929,2.77,39,Spanish,4.7,957
item_001012,Extended web-enabled process improvement,War,2021-04-20,0.599,0.802,0.0,105,German,3.2,9080
item_001013,Realigned web-enabled projection,History,2016-02-01,0.098,0.546,21.91,110,French,2.0,4593
item_001014,Synchronized grid-enabled knowledge user,War,2018-05-26,0.561,0.749,18.69,67,German,3.3,3370
item_001015,Stand-alone reciprocal process improvement,Western,2018-06-08,0.09,0.672,19.1,143,French,4.7,6637
item_001016,Balanced systemic Graphic Interface,Drama,2019-10-24,0.119,1.0,26.54,51,English,3.6,6399
item_001017,Customizable human-resource extranet,Crime,2021-05-26,0.098,0.872,0.0,163,Japanese,2.9,1530
item_001018,Horizontal 4thgeneration model,War,2024-03-21,0.251,0.687,16.99,163,French,4.3,2631
item_001019,Multi-layered multimedia website,Action,2021-01-31,0.421,0.789,1.8,168,Japanese,2.8,4989
item_001020,Pre-emptive 6thgeneration frame,Romance,2024-12-24,0.109,0.874,29.61,58,English,4.5,4265
item_001021,Ergonomic fresh-thinking migration,War,2016-10-26,0.167,0.729,0.0,120,English,2.1,2053
item_001022,Cross-platform composite throughput,Science Fiction,2021-05-18,0.321,0.693,9.63,31,German,3.0,3878
item_001023,Adaptive responsive architecture,Western,2018-02-07,0.413,0.464,0.0,89,French,2.9,9394
item_001024,Self-enabling zero-defect data-warehouse,Crime,2024-08-24,0.572,0.411,21.71,163,Spanish,2.3,8471
item_001025,Optimized bi-directional database,Drama,2021-05-17,0.216,0.833,24.85,122,German,2.3,6984
item_001026,Total user-facing time-frame,Romance,2020-05-07,0.584,0.466,0.0,50,English,2.2,2140
item_001027,Compatible value-added software,Thriller,2017-07-14,0.146,0.813,7.22,49,French,4.0,6608
item_001028,Persevering transitional groupware,Western,2016-05-17,0.346,0.638,16.04,131,French,3.8,6947
item_001029,Compatible actuating conglomeration,Science Fiction,2023-12-10,0.306,0.625,20.97,155,German,4.5,2374
item_001030,Realigned asynchronous orchestration,War,2024-03-19,0.351,0.759,4.68,147,Spanish,4.9,8418
item_001031,Fundamental incremental info-mediaries,War,2020-07-04,0.042,0.652,4.41,84,German,3.4,2579
item_001032,Open-architected intermediate functionalities,Western,2016-03-01,0.672,0.726,11.7,60,Japanese,4.6,1817
item_001033,Synergistic bottom-line monitoring,Comedy,2016-01-21,0.41,0.646,11.71,104,English,3.6,1939
item_001034,Up-sized regional architecture,Music,2023-07-23,0.342,0.824,9.83,125,French,2.9,468
item_001035,Reduced 6thgeneration standardization,Crime,2024-06-24,0.25,0.759,5.11,180,German,2.1,5009
item_001036,Multi-channeled motivating benchmark,History,2018-11-23,0.577,0.687,7.24,155,English,2.4,5722
item_001037,Synergized exuding portal,Animation,2016-11-11,0.193,0.856,26.23,136,German,3.7,9279
item_001038,Virtual leadingedge implementation,Science Fiction,2019-12-13,0.119,0.631,27.1,126,German,4.5,9933
item_001039,Switchable 4thgeneration leverage,Crime,2017-07-24,0.527,0.891,23.09,159,German,4.3,7367
item_001040,Face-to-face client-driven synergy,Crime,2019-11-28,0.095,0.836,0.0,113,English,4.4,6721
item_001041,Quality-focused explicit productivity,Mystery,2017-06-09,0.389,0.615,7.74,131,French,3.6,7269
item_001042,Synergistic upward-trending project,Fantasy,2019-09-24,0.299,0.597,19.72,72,English,3.7,5070
item_001043,Advanced neutral open architecture,Western,2017-05-30,0.282,0.938,19.7,173,English,2.6,8887
item_001044,Balanced 24hour orchestration,Adventure,2021-12-18,0.279,0.527,28.75,163,Spanish,4.3,8245
item_001045,Public-key neutral artificial intelligence,Action,2019-01-17,0.246,0.766,4.48,166,Spanish,4.9,4514
item_001046,User-friendly user-facing success,Drama,2019-06-09,0.304,0.797,8.1,178,German,2.3,8751
item_001047,Open-source secondary migration,Horror,2017-06-03,0.279,0.57,12.64,41,German,4.6,391
item_001048,Enterprise-wide directional pricing structure,Horror,2024-05-06,0.103,0.623,13.66,136,English,4.6,5209
item_001049,Ergonomic bifurcated contingency,Mystery,2022-09-16,0.136,0.696,8.45,59,English,3.6,4685
